timestamp,test-class,test-method,time,description,result
2021-06-07 12:37:34.238,acme.testing.SignUpTest,negativeSignUp,2590,"[1] username=null, password=juanito, name=null, surname=null, email=null",OK
2021-06-07 12:37:37.073,acme.testing.SignUpTest,negativeSignUp,2661,"[2] username=ask, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 12:37:39.897,acme.testing.SignUpTest,negativeSignUp,2639,"[3] username=lorraine, password=ask, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 12:37:42.729,acme.testing.SignUpTest,negativeSignUp,2645,"[4] username=null, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 12:37:45.555,acme.testing.SignUpTest,negativeSignUp,2641,"[5] username=lorraine, password=null, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 12:37:48.383,acme.testing.SignUpTest,negativeSignUp,2640,"[6] username=leslie, password=leslie, name=null, surname=Ramport, email=leslie@us.es",OK
2021-06-07 12:37:51.228,acme.testing.SignUpTest,negativeSignUp,2655,"[7] username=robert, password=robert, name=Robert, surname=null, email=robert@mail.server.com",OK
2021-06-07 12:37:54.074,acme.testing.SignUpTest,negativeSignUp,2658,"[8] username=leslie, password=leslie, name=Leslie, surname=Ramport, email=null",OK
2021-06-07 12:37:56.915,acme.testing.SignUpTest,negativeSignUp,2651,"[9] username=robert, password=robert, name=Robert, surname=Ramport, email=robetobe",OK
2021-06-07 12:38:09.833,acme.testing.CreateConsumerTest,createConsumer,4750,"[1] recordIndex=0, company=PepeMax, sector=null",OK
2021-06-07 12:38:14.789,acme.testing.CreateConsumerTest,createConsumer,4767,"[2] recordIndex=1, company=null, sector=primary",OK
2021-06-07 12:38:19.736,acme.testing.CreateConsumerTest,PcreateConsumer,4761,"[1] recordIndex=0, company=PepeMax, sector=primary",OK
