timestamp,test-class,test-method,time,description,result
2021-06-07 18:06:17.42,acme.testing.AnonymousShoutTest,createNegative,2101,"[6] author=Sad, text=Be the change you want to see in the home, info=http://example.org",OK
2021-06-07 18:06:19.81,acme.testing.AnonymousShoutTest,createNegative,2149,"[7] author=Pepe Garcia, text=Be the change you want to see in the home Be the change you want see in the home Be, info=link1",OK
2021-06-07 18:06:35.985,acme.testing.AuthenticatedTaskListTest,listPositive,5978,"[1] recordIndex=0, title=Life, description=Thus one can link two tasks, the spiritual and the physical, start=2021/10/15 02:00, end=2022/10/16 01:00, workload=100.00",OK
2021-06-07 18:06:42.204,acme.testing.AuthenticatedTaskListTest,listPositive,5964,"[2] recordIndex=1, title=Political, description=Their appointment, roles and tasks should be clearly determined, start=2021/10/18 00:00, end=2022/10/21 04:00, workload=100.00",OK
2021-06-07 18:06:48.374,acme.testing.AuthenticatedTaskListTest,listPositive,5918,"[3] recordIndex=2, title=Political, description=The free status relates to the tasks of local governments, start=2021/10/23 06:00, end=2022/10/24 10:00, workload=100.00",OK
2021-06-07 18:06:54.619,acme.testing.AuthenticatedTaskListTest,listPositive,5986,"[4] recordIndex=3, title=Work, description=The free status relates to the tasks of local governments, start=2021/11/02 02:00, end=2022/11/03 04:00, workload=100.00",OK
2021-06-07 18:07:00.815,acme.testing.AuthenticatedTaskListTest,listPositive,5945,"[5] recordIndex=4, title=Work, description=Each department has its own rules, daily tasks, milestones and goals, start=2021/11/05 09:00, end=2022/11/06 11:00, workload=100.00",OK
2021-06-07 18:07:07.039,acme.testing.AuthenticatedTaskListTest,listPositive,5961,"[6] recordIndex=5, title=Political, description=Duties and tasks of the laboratories participating in the consortium, start=2021/11/13 03:00, end=2022/11/14 07:00, workload=100.00",OK
2021-06-07 18:07:23.12,acme.testing.ConsumerUpdateTest,PcreateConsumer,5978,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
2021-06-07 18:07:35.909,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,3047,"[1] recordIndex=0, title=Notification, workload=25.00, description=When creating a task, you can send an SMS notification, start=2021/11/06 00:00, end=2022/11/13 05:00",OK
2021-06-07 18:07:39.177,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,2974,"[2] recordIndex=1, title=Work, workload=30.00, description=This facilitates the task when you work with many files, start=2021/08/08 01:00, end=2022/09/08 02:00",OK
2021-06-07 18:07:42.4,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,2941,"[3] recordIndex=2, title=Life, workload=35.00, description=This task connects directly with the quality of our spiritual life, start=2021/11/18 02:00, end=2022/11/22 04:00",OK
2021-06-07 18:07:58.965,acme.testing.ManagerTaskListTest,ManagerTaskList,6323,"[1] recordIndex=1, title=Political, workload=40.00, description=the implementation of these policies is not an easy task, start=2021/08/07 00:00, end=2022/09/07 00:00, link=null",OK
2021-06-07 18:08:17.769,acme.testing.ManagerCreateTask,create,8408,"[1] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:08:26.255,acme.testing.ManagerCreateTask,create,8182,"[2] title=Task 2, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 18:08:34.644,acme.testing.ManagerCreateTask,create,8142,"[3] title=Task 3, description=Description of the task 3, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 18:08:43.09,acme.testing.ManagerCreateTask,create,8162,"[4] title=Task 4, description=Description of the task 4, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=null",OK
2021-06-07 18:08:51.655,acme.testing.ManagerCreateTask,create,8311,"[5] title=Task 5, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 18:09:00.095,acme.testing.ManagerCreateTask,create,8187,"[6] title=Task 6, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 18:09:08.501,acme.testing.ManagerCreateTask,create,8157,"[7] title=Task 7, description=Description of the task 7, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 18:09:17.957,acme.testing.ManagerCreateTask,create,9219,"[8] title=Sex A A A A A A A A A A, description=Description of the task 8, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=http://example.org",OK
2021-06-07 18:09:27.427,acme.testing.ManagerCreateTask,create,9216,"[9] title=Task 9, description=Sex A A A A A A A A A A, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 18:09:36.857,acme.testing.ManagerCreateTask,create,9197,"[10] title=Sex A A A A A A A A A A, description=Sex A A A A A A A A A A, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 18:09:46.409,acme.testing.ManagerCreateTask,createNegative,9222,"[1] title=, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:09:55.283,acme.testing.ManagerCreateTask,createNegative,8626,"[2] title=Task 1, description=null, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:10:04.757,acme.testing.ManagerCreateTask,createNegative,9240,"[3] title=Task 1, description=Description of the task 1, workload=null, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:10:14.332,acme.testing.ManagerCreateTask,createNegative,9314,"[4] title=Task 1, description=Description of the task 1, workload=20.00, start=null, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:10:23.868,acme.testing.ManagerCreateTask,createNegative,9243,"[5] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=null, link=http://example.org",OK
2021-06-07 18:10:32.825,acme.testing.ManagerCreateTask,createNegative,8717,"[6] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:10:41.803,acme.testing.ManagerCreateTask,createNegative,8740,"[7] title=Task 1, description=Description of the task 1, workload=-1, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:10:50.775,acme.testing.ManagerCreateTask,createNegative,8725,"[8] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2020/10/24 06:00, link=http://example.org",OK
2021-06-07 18:10:59.848,acme.testing.ManagerCreateTask,createNegative,8791,"[9] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=description1",OK
2021-06-07 18:11:08.863,acme.testing.ManagerCreateTask,createNegative,8718,"[10] title=Sex, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:11:17.827,acme.testing.ManagerCreateTask,createNegative,8731,"[11] title=Task 1, description=Sex, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:11:26.792,acme.testing.ManagerCreateTask,createNegative,8726,"[12] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:11:43.488,acme.testing.ProviderUpdateTest,updateProviderPositive,5988,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
2021-06-07 18:12:01.29,acme.testing.AdministratorBannedWordTest,newCensoredWord,6597,"[1] word=sex, author=sex, text=sex, info=sex",OK
2021-06-07 18:12:20.182,acme.testing.AdministratorThresholdTest,updateThresholdPositive,8695,"[1] length=50, title=Task 1 sex, description=Description of the task 1 nigeria, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:12:29.127,acme.testing.AdministratorThresholdTest,updateThresholdPositive,8695,"[2] length=50, title=Task 2 pornografia, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 18:12:38.06,acme.testing.AdministratorThresholdTest,updateThresholdPositive,8686,"[3] length=50, title=Task 3 viagra, description=Description of the task 3 sex, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 18:12:46.954,acme.testing.AdministratorThresholdTest,updateThresholdPositive,8657,"[4] length=50, title=Task 4 duro, description=Description of the task 4 viagra, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=",OK
2021-06-07 18:12:55.831,acme.testing.AdministratorThresholdTest,updateThresholdPositive,8629,"[5] length=50, title=Task 5 cialis, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 18:13:05.284,acme.testing.AdministratorThresholdTest,updateThresholdPositive,9202,"[6] length=50, title=Task 6 viagra, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 18:13:14.681,acme.testing.AdministratorThresholdTest,updateThresholdPositive,9148,"[7] length=50, title=Task 7 cialis, description=Description of the task 7 duro, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=",OK
2021-06-07 18:13:24.171,acme.testing.AdministratorThresholdTest,updateThresholdNegative,9251,"[1] length=10, title=Task 1 sex, description=Description of the task 1 nigeria, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 18:13:33.735,acme.testing.AdministratorThresholdTest,updateThresholdNegative,9330,"[2] length=10, title=Task 2 pornografía, description=Description of the task 2 pornografía, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 18:13:43.245,acme.testing.AdministratorThresholdTest,updateThresholdNegative,9237,"[3] length=10, title=Task 3 viagra, description=Description of the task 3 cialis, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 18:13:52.698,acme.testing.AdministratorThresholdTest,updateThresholdNegative,9219,"[4] length=10, title=Task 4 duro, description=Description of the task 4 viagra, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=",OK
2021-06-07 18:14:02.234,acme.testing.AdministratorThresholdTest,updateThresholdNegative,9289,"[5] length=10, title=Task 5 cialis, description=Description of the task 5 cialis, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 18:14:11.81,acme.testing.AdministratorThresholdTest,updateThresholdNegative,9338,"[6] length=10, title=Task 6 viagra, description=Description of the task 6 cialis, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 18:14:21.271,acme.testing.AdministratorThresholdTest,updateThresholdNegative,9213,"[7] length=10, title=Task 7 cialis, description=Description of the task 7 duro, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=",OK
2021-06-07 18:14:43.911,acme.testing.UpdateAccountTest,positiveSignUp,11181,"[1] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, newPassword=55john, newName=Parker, newSurname=Ló, newEmail=john@gmail.com",OK
2021-06-07 18:14:55.296,acme.testing.UpdateAccountTest,positiveSignUp,11120,"[2] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es, newPassword=jo55hn, newName=Peter, newSurname=Ló, newEmail=john@gmail.com",OK
2021-06-07 18:15:10.194,acme.testing.AdministratorDashboardTest,listDashboard,4184,"[1] publicTask=24.00, privateTask=24.00, finishTask=24.00, notFinishTask=24.00, minimumWorkload=20, maximumWorkload=100, averageWorkload=74.90, deviationWorkload=27.70, averageExecutionPeriods=530,806.25",OK
2021-06-07 18:15:26.477,acme.testing.ProviderCreateTest,createProviderPositive,4878,"[1] recordIndex=0, company=PepeMax, sector=primary",OK
2021-06-07 18:15:43.743,acme.testing.SignUpTest,positiveSignUp,5996,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 18:15:49.934,acme.testing.SignUpTest,positiveSignUp,5927,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 18:15:56.057,acme.testing.SignUpTest,positiveSignUp,5868,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-06-07 18:16:02.167,acme.testing.SignUpTest,positiveSignUp,5873,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-06-07 18:16:05.053,acme.testing.SignUpTest,negativeSignUp,2629,"[1] username=null, password=juanito, name=null, surname=null, email=null",OK
2021-06-07 18:16:08.004,acme.testing.SignUpTest,negativeSignUp,2696,"[2] username=ask, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 18:16:10.969,acme.testing.SignUpTest,negativeSignUp,2714,"[3] username=lorraine, password=ask, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 18:16:13.913,acme.testing.SignUpTest,negativeSignUp,2708,"[4] username=null, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 18:16:16.85,acme.testing.SignUpTest,negativeSignUp,2702,"[5] username=lorraine, password=null, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 18:16:19.785,acme.testing.SignUpTest,negativeSignUp,2682,"[6] username=leslie, password=leslie, name=null, surname=Ramport, email=leslie@us.es",OK
2021-06-07 18:16:22.713,acme.testing.SignUpTest,negativeSignUp,2695,"[7] username=robert, password=robert, name=Robert, surname=null, email=robert@mail.server.com",OK
2021-06-07 18:16:25.626,acme.testing.SignUpTest,negativeSignUp,2661,"[8] username=leslie, password=leslie, name=Leslie, surname=Ramport, email=null",OK
2021-06-07 18:16:28.585,acme.testing.SignUpTest,negativeSignUp,2706,"[9] username=robert, password=robert, name=Robert, surname=Ramport, email=robetobe",OK
2021-06-07 18:16:45.979,acme.testing.CreateConsumerTest,createConsumer,6592,"[1] recordIndex=0, company=PepeMax, sector=null",OK
2021-06-07 18:16:51.065,acme.testing.CreateConsumerTest,createConsumer,4839,"[2] recordIndex=1, company=null, sector=primary",OK
2021-06-07 18:16:56.246,acme.testing.CreateConsumerTest,PcreateConsumer,4943,"[1] recordIndex=0, company=PepeMax, sector=primary",OK
