timestamp;test-class;test-method;time;description;result
2021-05-30 15:59:45.189;acme.testing.SignUpTest;positiveSignUp;5723;[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com;OK
2021-05-30 15:59:51.525;acme.testing.SignUpTest;positiveSignUp;5981;[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com;OK
2021-05-30 15:59:57.28;acme.testing.SignUpTest;positiveSignUp;5464;[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es;OK
2021-05-30 16:00:03.66;acme.testing.SignUpTest;positiveSignUp;6091;[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com;OK
2021-05-30 15:58:23.358;acme.testing.UpdateAccountTest;positiveSignUp;10762;[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com, newPassword=john55, newName=Tonny, newSurname=Ló, newEmail=john@gmail.com;OK
2021-05-30 15:58:34.804;acme.testing.UpdateAccountTest;positiveSignUp;11174;[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, newPassword=55john, newName=Parker, newSurname=Ló, newEmail=john@gmail.com;OK
2021-05-30 15:58:46.07;acme.testing.UpdateAccountTest;positiveSignUp;10963;[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es, newPassword=jo55hn, newName=Peter, newSurname=Ló, newEmail=john@gmail.com;OK
;;Promedio positiveSignUp;8022,571429;;
;;;;;
;;;;;
;;Promedio general;3910,416667;;
