timestamp,test-class,test-method,time,description,result
2021-06-08 21:58:19.68,acme.testing.ManagerCreateTaskTest,create,69460,"[9] title=Task 9, description=Sex A A A A A A A A A A, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-08 21:59:29.688,acme.testing.ManagerCreateTaskTest,create,64527,"[10] title=Sex A A A A A A A A A A, description=Sex A A A A A A A A A A, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-08 22:00:55.847,acme.testing.ManagerCreateTaskTest,createNegative,81757,"[1] title=, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-08 22:02:31.443,acme.testing.ManagerCreateTaskTest,createNegative,91905,"[2] title=Task 1, description=null, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-08 22:04:06.826,acme.testing.ManagerCreateTaskTest,createNegative,89399,"[3] title=Task 1, description=Description of the task 1, workload=null, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",Cannot find 'By.name: title'
2021-06-08 22:05:29.312,acme.testing.ManagerCreateTaskTest,createNegative,78095,"[4] title=Task 1, description=Description of the task 1, workload=20.00, start=null, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-08 22:07:01.335,acme.testing.ManagerCreateTaskTest,createNegative,90461,"[5] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=null, link=http://example.org",OK
2021-06-08 22:08:32.514,acme.testing.ManagerCreateTaskTest,createNegative,89346,"[6] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-08 22:09:55.115,acme.testing.ManagerCreateTaskTest,createNegative,76990,"[7] title=Task 1, description=Description of the task 1, workload=-1, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-08 22:11:29.73,acme.testing.ManagerCreateTaskTest,createNegative,88647,"[8] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2020/10/24 06:00, link=http://example.org",OK
2021-06-08 22:12:48.382,acme.testing.ManagerCreateTaskTest,createNegative,77162,"[9] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=description1",OK
2021-06-08 22:14:04.945,acme.testing.ManagerCreateTaskTest,createNegative,74009,"[10] title=Sex, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",Timeout waiting for action to complete
2021-06-08 22:15:22.35,acme.testing.ManagerCreateTaskTest,createNegative,72759,"[11] title=Task 1, description=Sex, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-08 22:16:43.821,acme.testing.ManagerCreateTaskTest,createNegative,78870,"[12] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-08 22:18:49.367,acme.testing.ProviderUpdateTest,updateProviderPositive,54111,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
2021-06-08 22:21:39.707,acme.testing.AdministratorThresholdTest,updateThresholdPositive,93308,"[1] length=50, title=Task 1 sex, description=Description of the task 1 nigeria, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-08 22:23:06.163,acme.testing.AdministratorThresholdTest,updateThresholdPositive,79635,"[2] length=50, title=Task 2 pornografia, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-08 22:24:39.018,acme.testing.AdministratorThresholdTest,updateThresholdPositive,86835,"[3] length=50, title=Task 3 viagra, description=Description of the task 3 sex, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-08 22:26:14.385,acme.testing.AdministratorThresholdTest,updateThresholdPositive,89738,"[4] length=50, title=Task 4 duro, description=Description of the task 4 viagra, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=",OK
2021-06-08 22:27:43.493,acme.testing.AdministratorThresholdTest,updateThresholdPositive,82608,"[5] length=50, title=Task 5 cialis, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-08 22:29:15.484,acme.testing.AdministratorThresholdTest,updateThresholdPositive,90312,"[6] length=50, title=Task 6 viagra, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-08 22:30:50.592,acme.testing.AdministratorThresholdTest,updateThresholdPositive,90566,"[7] length=50, title=Task 7 cialis, description=Description of the task 7 duro, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=",OK
2021-06-08 22:32:27.435,acme.testing.AdministratorThresholdTest,updateThresholdNegative,94297,"[1] length=10, title=Task 1 sex, description=Description of the task 1 nigeria, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-08 22:34:12.012,acme.testing.AdministratorThresholdTest,updateThresholdNegative,102084,"[2] length=10, title=Task 2 pornografía, description=Description of the task 2 pornografía, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-08 22:35:31.646,acme.testing.AdministratorThresholdTest,updateThresholdNegative,73058,"[3] length=10, title=Task 3 viagra, description=Description of the task 3 cialis, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-08 22:36:58.558,acme.testing.AdministratorThresholdTest,updateThresholdNegative,85041,"[4] length=10, title=Task 4 duro, description=Description of the task 4 viagra, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=",OK
2021-06-08 22:38:45.695,acme.testing.AdministratorThresholdTest,updateThresholdNegative,104498,"[5] length=10, title=Task 5 cialis, description=Description of the task 5 cialis, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-08 22:40:22.735,acme.testing.AdministratorThresholdTest,updateThresholdNegative,93201,"[6] length=10, title=Task 6 viagra, description=Description of the task 6 cialis, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-08 22:41:38.202,acme.testing.AdministratorThresholdTest,updateThresholdNegative,72955,"[7] length=10, title=Task 7 cialis, description=Description of the task 7 duro, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=",OK
2021-06-08 22:44:20.04,acme.testing.UpdateAccountTest,positiveSignUp,84693,"[1] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, newPassword=55john, newName=Parker, newSurname=Ló, newEmail=john@gmail.com",OK
2021-06-08 22:45:57.081,acme.testing.UpdateAccountTest,positiveSignUp,93495,"[2] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es, newPassword=jo55hn, newName=Peter, newSurname=Ló, newEmail=john@gmail.com",OK
2021-06-08 22:47:39.516,acme.testing.AdministratorDashboardTest,listDashboard,19156,"[1] publicTask=24.00, privateTask=24.00, finishTask=24.00, notFinishTask=24.00, minimumWorkload=20, maximumWorkload=100, averageWorkload=74.90, deviationWorkload=27.70, averageExecutionPeriods=530,806.25",OK
2021-06-08 22:49:18.21,acme.testing.ProviderCreateTest,createProviderPositive,33868,"[1] recordIndex=0, company=PepeMax, sector=primary",OK
2021-06-08 22:51:14.134,acme.testing.SignUpTest,positiveSignUp,46847,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-08 22:52:01.361,acme.testing.SignUpTest,positiveSignUp,45643,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-08 22:52:56.278,acme.testing.SignUpTest,positiveSignUp,50049,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-06-08 22:53:53.65,acme.testing.SignUpTest,positiveSignUp,51658,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-06-08 22:54:21.348,acme.testing.SignUpTest,negativeSignUp,22260,"[1] username=null, password=juanito, name=null, surname=null, email=null",OK
2021-06-08 22:54:46.2,acme.testing.SignUpTest,negativeSignUp,21396,"[2] username=ask, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-08 22:55:10.087,acme.testing.SignUpTest,negativeSignUp,20383,"[3] username=lorraine, password=ask, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-08 22:55:34.567,acme.testing.SignUpTest,negativeSignUp,21901,"[4] username=null, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-08 22:55:55.38,acme.testing.SignUpTest,negativeSignUp,19321,"[5] username=lorraine, password=null, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-08 22:56:00.47,acme.testing.SignUpTest,negativeSignUp,321,"[6] username=leslie, password=leslie, name=null, surname=Ramport, email=leslie@us.es",Failed to decode response from marionette
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'LAPTOP-QLM6LFEK', ip: '192.168.56.1', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '15.0.1'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 89.0, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20210527174632, moz:geckodriverVersion: 0.29.0, moz:headless: false, moz:processID: 17960, moz:profile: C:\Users\Francisco\AppData\..., moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10.0, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: 2a566191-5fa1-468f-8f84-9d514fe491a9
*** Element info: {Using=tag name, value=html}
